STABR,SURVYEAR,TYPE,BIRTHS,BIRTHYR,FLAG_P
_W,2018,WH,"433,530",2012,A
_W,2019,AM,"22,020",2013,A
_W,2019,AS,"108,234",2013,A
_W,2019,BL,"49,221",2013,A
_W,2019,G,"984,838",2013,A
_W,2019,HI,"358,684",2013,A
_W,2019,NP,"984,838",2013,A
_W,2019,WH,"433,797",2013,A
_W,2020,AM,"21,085",2014,A
_W,2020,AS,"115,906",2014,A
_W,2020,BL,"49,704",2014,A
_W,2020,G,"999,075",2014,A
_W,2020,HI,"359,478",2014,A
_W,2020,NP,"999,075",2014,A
_W,2020,WH,"437,750",2014,A
AK,2000,AM,"2,156",1994,A
AK,2000,AS,391,1994,A
AK,2000,BL,469,1994,A
AK,2000,G,"10,677",1994,A
AK,2000,HI,640,1994,A
AK,2000,NP,"10,677",1994,A
AK,2000,WH,"7,021",1994,A
AK,2001,AM,"2,254",1995,A
AK,2001,AS,388,1995,A
AK,2001,BL,424,1995,A
AK,2001,G,"10,244",1995,A
AK,2001,HI,574,1995,A
AK,2001,NP,"10,244",1995,A
AK,2001,WH,"6,604",1995,A
AK,2002,AM,"2,357",1996,A
AK,2002,AS,326,1996,A
AK,2002,BL,388,1996,A
AK,2002,G,"10,037",1996,A
AK,2002,HI,651,1996,A
AK,2002,NP,"10,037",1996,A
AK,2002,WH,"6,315",1996,A
AK,2003,AM,"2,376",1997,A
AK,2003,AS,394,1997,A
AK,2003,BL,444,1997,A
AK,2003,G,"9,947",1997,A
AK,2003,HI,609,1997,A
AK,2003,NP,"9,947",1997,A
AK,2003,WH,"6,124",1997,A
AK,2004,AM,"2,384",1998,A
AK,2004,AS,373,1998,A
AK,2004,BL,391,1998,A
AK,2004,G,"9,926",1998,A
AK,2004,HI,593,1998,A
AK,2004,NP,"9,926",1998,A
AK,2004,WH,"6,185",1998,A
AK,2005,AM,"2,439",1999,A
AK,2005,AS,381,1999,A
AK,2005,BL,428,1999,A
AK,2005,G,"9,950",1999,A
AK,2005,HI,594,1999,A
AK,2005,NP,"9,950",1999,A
AK,2005,WH,"6,108",1999,A
AK,2006,AM,"2,451",2000,A
AK,2006,AS,567,2000,A
AK,2006,BL,423,2000,A
AK,2006,G,"9,974",2000,A
AK,2006,HI,597,2000,A
AK,2006,NP,"9,974",2000,A
AK,2006,WH,"5,936",2000,A
AK,2007,AM,"2,452",2001,A
AK,2007,AS,575,2001,A
AK,2007,BL,420,2001,A
AK,2007,G,"10,003",2001,A
AK,2007,HI,652,2001,A
AK,2007,NP,"10,003",2001,A
AK,2007,WH,"5,904",2001,A
AK,2008,AM,"2,264",2002,A
AK,2008,AS,614,2002,A
AK,2008,BL,398,2002,A
AK,2008,G,"9,938",2002,A
AK,2008,HI,799,2002,A
AK,2008,NP,"9,938",2002,A
AK,2008,WH,"5,863",2002,A
AK,2009,AM,"2,333",2003,A
AK,2009,AS,634,2003,A
AK,2009,BL,368,2003,A
AK,2009,G,"10,086",2003,A
AK,2009,HI,770,2003,A
AK,2009,NP,"10,086",2003,A
AK,2009,WH,"5,981",2003,A
AK,2010,AM,"2,453",2004,A
AK,2010,AS,682,2004,A
AK,2010,BL,361,2004,A
AK,2010,G,"10,338",2004,A
AK,2010,HI,877,2004,A
AK,2010,NP,"10,338",2004,A
AK,2010,WH,"5,965",2004,A
AK,2011,AM,"2,578",2005,A
AK,2011,AS,716,2005,A
AK,2011,BL,383,2005,A
AK,2011,G,"10,459",2005,A
AK,2011,HI,779,2005,A
AK,2011,NP,"10,459",2005,A
AK,2011,WH,"6,003",2005,A
AK,2012,AM,"2,604",2006,A
AK,2012,AS,838,2006,A
AK,2012,BL,410,2006,A
AK,2012,G,"10,996",2006,A
AK,2012,HI,752,2006,A
AK,2012,NP,"10,996",2006,A
AK,2012,WH,"6,392",2006,A
AK,2013,AM,"2,731",2007,A
AK,2013,AS,837,2007,A
AK,2013,BL,429,2007,A
AK,2013,G,"11,052",2007,A
AK,2013,HI,694,2007,A
AK,2013,NP,"11,052",2007,A
AK,2013,WH,"6,361",2007,A
AK,2014,AM,"2,849",2008,A
AK,2014,AS,926,2008,A
AK,2014,BL,412,2008,A
AK,2014,G,"11,442",2008,A
AK,2014,HI,651,2008,A
AK,2014,NP,"11,442",2008,A
AK,2014,WH,"6,604",2008,A
AK,2015,AM,"2,914",2009,A
AK,2015,AS,919,2009,A
AK,2015,BL,438,2009,A
AK,2015,G,"11,324",2009,A
AK,2015,HI,695,2009,A
AK,2015,NP,"11,324",2009,A
AK,2015,WH,"6,358",2009,A
AK,2016,AM,"2,862",2010,A
AK,2016,AS,"1,020",2010,A
AK,2016,BL,425,2010,A
AK,2016,G,"11,471",2010,A
AK,2016,HI,661,2010,A
AK,2016,NP,"11,471",2010,A
AK,2016,WH,"6,503",2010,A
AK,2017,AM,"2,737",2011,A
AK,2017,AS,975,2011,A
AK,2017,BL,437,2011,A
AK,2017,G,"11,456",2011,A
AK,2017,HI,757,2011,A
AK,2017,NP,"11,456",2011,A
AK,2017,WH,"6,082",2011,A
AK,2018,AM,"2,642",2012,A
AK,2018,AS,"1,017",2012,A
AK,2018,BL,361,2012,A
AK,2018,G,"11,187",2012,A
AK,2018,HI,722,2012,A
AK,2018,NP,"11,187",2012,A
AK,2018,WH,"5,772",2012,A
AK,2019,AM,"2,377",2013,A
AK,2019,AS,"1,004",2013,A
AK,2019,BL,446,2013,A
AK,2019,G,"11,446",2013,A
AK,2019,HI,848,2013,A
AK,2019,NP,"11,446",2013,A
AK,2019,WH,"6,622",2013,A
AK,2020,AM,"2,342",2014,A
AK,2020,AS,"1,046",2014,A
AK,2020,BL,446,2014,A
AK,2020,G,"11,392",2014,A
AK,2020,HI,841,2014,A
AK,2020,NP,"11,392",2014,A
AK,2020,WH,"6,541",2014,A
AL,2000,AM,86,1994,A
AL,2000,AS,487,1994,A
AL,2000,BL,"20,629",1994,A
AL,2000,G,"60,939",1994,A
AL,2000,HI,579,1994,A
AL,2000,NP,"60,939",1994,A
AL,2000,WH,"39,158",1994,A
AL,2001,AM,115,1995,A
AL,2001,AS,526,1995,A
AL,2001,BL,"19,833",1995,A
AL,2001,G,"60,329",1995,A
AL,2001,HI,758,1995,A
AL,2001,NP,"60,329",1995,A
AL,2001,WH,"39,097",1995,A
AL,2002,AM,121,1996,A
AL,2002,AS,542,1996,A
AL,2002,BL,"19,539",1996,A
AL,2002,G,"60,488",1996,A
AL,2002,HI,936,1996,A
AL,2002,NP,"60,488",1996,A
AL,2002,WH,"39,350",1996,A
AL,2003,AM,135,1997,A
AL,2003,AS,496,1997,A
AL,2003,BL,"19,804",1997,A
AL,2003,G,"60,914",1997,A
AL,2003,HI,"1,056",1997,A
AL,2003,NP,"60,914",1997,A
AL,2003,WH,"39,423",1997,A
AL,2004,AM,141,1998,A
AL,2004,AS,361,1998,A
AL,2004,BL,"20,021",1998,A
AL,2004,G,"62,074",1998,A
AL,2004,HI,"1,345",1998,A
AL,2004,NP,"62,074",1998,A
AL,2004,WH,"40,206",1998,A
AL,2005,AM,155,1999,A
AL,2005,AS,435,1999,A
AL,2005,BL,"19,729",1999,A
AL,2005,G,"62,122",1999,A
AL,2005,HI,"1,588",1999,A
AL,2005,NP,"62,122",1999,A
AL,2005,WH,"40,215",1999,A
AL,2006,AM,180,2000,A
AL,2006,AS,520,2000,A
AL,2006,BL,"20,502",2000,A
AL,2006,G,"63,299",2000,A
AL,2006,HI,"1,901",2000,A
AL,2006,NP,"63,299",2000,A
AL,2006,WH,"40,196",2000,A
AL,2007,AM,179,2001,A
AL,2007,AS,454,2001,A
AL,2007,BL,"19,187",2001,A
AL,2007,G,"60,454",2001,A
AL,2007,HI,"2,254",2001,A
AL,2007,NP,"60,454",2001,A
AL,2007,WH,"38,380",2001,A
AL,2008,AM,159,2002,A
AL,2008,AS,509,2002,A
AL,2008,BL,"18,278",2002,A
AL,2008,G,"58,967",2002,A
AL,2008,HI,"2,569",2002,A
AL,2008,NP,"58,967",2002,A
AL,2008,WH,"37,452",2002,A
AL,2009,AM,142,2003,A
AL,2009,AS,580,2003,A
AL,2009,BL,"17,892",2003,A
AL,2009,G,"59,552",2003,A
AL,2009,HI,"2,904",2003,A
AL,2009,NP,"59,552",2003,A
AL,2009,WH,"38,034",2003,A
AL,2010,AM,177,2004,A
AL,2010,AS,742,2004,A
AL,2010,BL,"17,978",2004,A
AL,2010,G,"59,510",2004,A
AL,2010,HI,"3,364",2004,A
AL,2010,NP,"59,510",2004,A
AL,2010,WH,"37,249",2004,A
AL,2011,AM,185,2005,A
AL,2011,AS,841,2005,A
AL,2011,BL,"18,062",2005,A
AL,2011,G,"60,453",2005,A
AL,2011,HI,"4,020",2005,A
AL,2011,NP,"60,453",2005,A
AL,2011,WH,"37,345",2005,A
AL,2012,AM,188,2006,A
AL,2012,AS,811,2006,A
AL,2012,BL,"19,338",2006,A
AL,2012,G,"63,232",2006,A
AL,2012,HI,"4,724",2006,A
AL,2012,NP,"63,232",2006,A
AL,2012,WH,"38,171",2006,A
AL,2013,AM,183,2007,A
AL,2013,AS,936,2007,A
AL,2013,BL,"19,736",2007,A
AL,2013,G,"64,804",2007,A
AL,2013,HI,"5,406",2007,A
AL,2013,NP,"64,804",2007,A
AL,2013,WH,"38,543",2007,A
AL,2014,AM,182,2008,A
AL,2014,AS,911,2008,A
AL,2014,BL,"19,914",2008,A
AL,2014,G,"64,546",2008,A
AL,2014,HI,"5,350",2008,A
AL,2014,NP,"64,546",2008,A
AL,2014,WH,"38,189",2008,A
AL,2015,AM,204,2009,A
AL,2015,AS,981,2009,A
AL,2015,BL,"19,241",2009,A
AL,2015,G,"62,475",2009,A
AL,2015,HI,"5,134",2009,A
AL,2015,NP,"62,475",2009,A
AL,2015,WH,"36,915",2009,A
AL,2016,AM,199,2010,A
AL,2016,AS,970,2010,A
AL,2016,BL,"18,209",2010,A
AL,2016,G,"60,050",2010,A
AL,2016,HI,"4,840",2010,A
AL,2016,NP,"60,050",2010,A
AL,2016,WH,"35,832",2010,A
AL,2017,AM,189,2011,A
AL,2017,AS,"1,002",2011,A
AL,2017,BL,"17,987",2011,A
AL,2017,G,"59,354",2011,A
AL,2017,HI,"4,481",2011,A
AL,2017,NP,"59,354",2011,A
AL,2017,WH,"35,684",2011,A
AL,2018,AM,197,2012,A
AL,2018,AS,"1,062",2012,A
AL,2018,BL,"18,096",2012,A
AL,2018,G,"58,442",2012,A
AL,2018,HI,"3,925",2012,A
AL,2018,NP,"58,442",2012,A
AL,2018,WH,"35,162",2012,A
AL,2019,AM,198,2013,A
AL,2019,AS,958,2013,A
AL,2019,BL,"17,906",2013,A
AL,2019,G,"58,167",2013,A
AL,2019,HI,"4,002",2013,A
AL,2019,NP,"58,167",2013,A
AL,2019,WH,"35,086",2013,A
AL,2020,AM,169,2014,A
AL,2020,AS,"1,063",2014,A
AL,2020,BL,"18,230",2014,A
AL,2020,G,"59,422",2014,A
AL,2020,HI,"4,019",2014,A
AL,2020,NP,"59,422",2014,A
AL,2020,WH,"35,929",2014,A
AR,2000,AM,197,1994,A
AR,2000,AS,296,1994,A
AR,2000,BL,"7,816",1994,A
AR,2000,G,"34,718",1994,A
AR,2000,HI,784,1994,A
AR,2000,NP,"34,718",1994,A
AR,2000,WH,"25,625",1994,A
AR,2001,AM,206,1995,A
AR,2001,AS,297,1995,A
AR,2001,BL,"7,656",1995,A
AR,2001,G,"35,175",1995,A
AR,2001,HI,"1,004",1995,A
AR,2001,NP,"35,175",1995,A
AR,2001,WH,"26,012",1995,A
AR,2002,AM,232,1996,A
AR,2002,AS,336,1996,A
AR,2002,BL,"7,878",1996,A
AR,2002,G,"36,371",1996,A
AR,2002,HI,"1,315",1996,A
AR,2002,NP,"36,371",1996,A
AR,2002,WH,"26,610",1996,A
AR,2003,AM,203,1997,A
AR,2003,AS,364,1997,A
AR,2003,BL,"7,805",1997,A
AR,2003,G,"36,478",1997,A
AR,2003,HI,"1,542",1997,A
AR,2003,NP,"36,478",1997,A
AR,2003,WH,"26,564",1997,A
AR,2004,AM,215,1998,A
AR,2004,AS,365,1998,A
AR,2004,BL,"7,973",1998,A
AR,2004,G,"36,865",1998,A
AR,2004,HI,"1,724",1998,A
AR,2004,NP,"36,865",1998,A
AR,2004,WH,"26,588",1998,A
AR,2005,AM,227,1999,A
AR,2005,AS,386,1999,A
AR,2005,BL,"7,669",1999,A
AR,2005,G,"36,729",1999,A
AR,2005,HI,"1,968",1999,A
AR,2005,NP,"36,729",1999,A
AR,2005,WH,"26,479",1999,A
AR,2006,AM,238,2000,A
AR,2006,AS,499,2000,A
AR,2006,BL,"7,953",2000,A
AR,2006,G,"37,783",2000,A
AR,2006,HI,"2,343",2000,A
AR,2006,NP,"37,783",2000,A
AR,2006,WH,"26,750",2000,A
AR,2007,AM,238,2001,A
AR,2007,AS,489,2001,A
AR,2007,BL,"7,427",2001,A
AR,2007,G,"37,010",2001,A
AR,2007,HI,"2,649",2001,A
AR,2007,NP,"37,010",2001,A
AR,2007,WH,"26,207",2001,A
AR,2008,AM,241,2002,A
AR,2008,AS,542,2002,A
AR,2008,BL,"7,422",2002,A
AR,2008,G,"37,437",2002,A
AR,2008,HI,"3,050",2002,A
AR,2008,NP,"37,437",2002,A
AR,2008,WH,"26,182",2002,A
AR,2009,AM,233,2003,A
AR,2009,AS,529,2003,A
AR,2009,BL,"7,192",2003,A
AR,2009,G,"37,784",2003,A
AR,2009,HI,"3,278",2003,A
AR,2009,NP,"37,784",2003,A
AR,2009,WH,"26,552",2003,A
AR,2010,AM,228,2004,A
AR,2010,AS,586,2004,A
AR,2010,BL,"7,349",2004,A
AR,2010,G,"38,573",2004,A
AR,2010,HI,"3,508",2004,A
AR,2010,NP,"38,573",2004,A
AR,2010,WH,"26,902",2004,A
AR,2011,AM,226,2005,A
AR,2011,AS,672,2005,A
AR,2011,BL,"7,412",2005,A
AR,2011,G,"39,208",2005,A
AR,2011,HI,"4,038",2005,A
AR,2011,NP,"39,208",2005,A
AR,2011,WH,"26,860",2005,A
AR,2012,AM,265,2006,A
AR,2012,AS,644,2006,A
AR,2012,BL,"7,880",2006,A
AR,2012,G,"40,961",2006,A
AR,2012,HI,"4,397",2006,A
AR,2012,NP,"40,961",2006,A
AR,2012,WH,"27,775",2006,A
AR,2013,AM,237,2007,A
AR,2013,AS,700,2007,A
AR,2013,BL,"8,089",2007,A
AR,2013,G,"41,378",2007,A
AR,2013,HI,"4,517",2007,A
AR,2013,NP,"41,378",2007,A
AR,2013,WH,"27,835",2007,A
AR,2014,AM,259,2008,A
AR,2014,AS,671,2008,A
AR,2014,BL,"8,048",2008,A
AR,2014,G,"40,669",2008,A
AR,2014,HI,"4,341",2008,A
AR,2014,NP,"40,669",2008,A
AR,2014,WH,"27,350",2008,A
AR,2015,AM,210,2009,A
AR,2015,AS,662,2009,A
AR,2015,BL,"7,673",2009,A
AR,2015,G,"39,808",2009,A
AR,2015,HI,"4,202",2009,A
AR,2015,NP,"39,808",2009,A
AR,2015,WH,"27,061",2009,A
AR,2016,AM,272,2010,A
AR,2016,AS,627,2010,A
AR,2016,BL,"7,382",2010,A
AR,2016,G,"38,540",2010,A
AR,2016,HI,"4,047",2010,A
AR,2016,NP,"38,540",2010,A
AR,2016,WH,"26,212",2010,A
AR,2017,AM,273,2011,A
AR,2017,AS,749,2011,A
AR,2017,BL,"7,231",2011,A
AR,2017,G,"38,715",2011,A
AR,2017,HI,"3,958",2011,A
AR,2017,NP,"38,715",2011,A
AR,2017,WH,"26,408",2011,A
AR,2018,AM,291,2012,A
AR,2018,AS,896,2012,A
AR,2018,BL,"7,300",2012,A
AR,2018,G,"38,347",2012,A
AR,2018,HI,"3,854",2012,A
AR,2018,NP,"38,347",2012,A
AR,2018,WH,"25,925",2012,A
AR,2019,AM,276,2013,A
AR,2019,AS,"1,087",2013,A
AR,2019,BL,"7,265",2013,A
AR,2019,G,"37,832",2013,A
AR,2019,HI,"3,834",2013,A
AR,2019,NP,"37,832",2013,A
AR,2019,WH,"25,287",2013,A
AR,2020,AM,264,2014,A
AR,2020,AS,"1,134",2014,A
AR,2020,BL,"7,254",2014,A
AR,2020,G,"38,511",2014,A
AR,2020,HI,"3,837",2014,A
AR,2020,NP,"38,511",2014,A
AR,2020,WH,"25,940",2014,A
AZ,2000,AM,"5,863",1994,A
AZ,2000,AS,"1,353",1994,A
AZ,2000,BL,"2,398",1994,A
AZ,2000,G,"70,847",1994,A
AZ,2000,HI,"24,917",1994,A
AZ,2000,NP,"70,847",1994,A
AZ,2000,WH,"36,316",1994,A
AZ,2001,AM,"4,852",1995,A
AZ,2001,AS,"1,304",1995,A
AZ,2001,BL,"2,177",1995,A
AZ,2001,G,"72,463",1995,A
AZ,2001,HI,"25,504",1995,A
AZ,2001,NP,"72,463",1995,A
AZ,2001,WH,"38,626",1995,A
AZ,2002,AM,"5,063",1996,A
AZ,2002,AS,"1,392",1996,A
AZ,2002,BL,"2,259",1996,A
AZ,2002,G,"75,322",1996,A
AZ,2002,HI,"27,901",1996,A
AZ,2002,NP,"75,322",1996,A
AZ,2002,WH,"38,707",1996,A
AZ,2003,AM,"5,110",1997,A
AZ,2003,AS,"1,545",1997,A
AZ,2003,BL,"2,399",1997,A
AZ,2003,G,"75,699",1997,A
AZ,2003,HI,"28,472",1997,A
AZ,2003,NP,"75,699",1997,A
AZ,2003,WH,"38,173",1997,A
AZ,2004,AM,"5,309",1998,A
AZ,2004,AS,"1,686",1998,A
AZ,2004,BL,"2,532",1998,A
AZ,2004,G,"78,243",1998,A
AZ,2004,HI,"29,682",1998,A
AZ,2004,NP,"78,243",1998,A
AZ,2004,WH,"39,034",1998,A
AZ,2005,AM,"5,372",1999,A
AZ,2005,AS,"1,785",1999,A
AZ,2005,BL,"2,649",1999,A
AZ,2005,G,"81,145",1999,A
AZ,2005,HI,"32,011",1999,A
AZ,2005,NP,"81,145",1999,A
AZ,2005,WH,"39,328",1999,A
AZ,2006,AM,"5,488",2000,A
AZ,2006,AS,"1,980",2000,A
AZ,2006,BL,"2,679",2000,A
AZ,2006,G,"85,273",2000,A
AZ,2006,HI,"34,695",2000,A
AZ,2006,NP,"85,273",2000,A
AZ,2006,WH,"40,431",2000,A
AZ,2007,AM,"5,278",2001,A
AZ,2007,AS,"2,022",2001,A
AZ,2007,BL,"2,639",2001,A
AZ,2007,G,"85,597",2001,A
AZ,2007,HI,"36,183",2001,A
AZ,2007,NP,"85,597",2001,A
AZ,2007,WH,"39,475",2001,A
AZ,2008,AM,"5,488",2002,A
AZ,2008,AS,"2,205",2002,A
AZ,2008,BL,"2,647",2002,A
AZ,2008,G,"87,837",2002,A
AZ,2008,HI,"37,938",2002,A
AZ,2008,NP,"87,837",2002,A
AZ,2008,WH,"39,559",2002,A
AZ,2009,AM,"5,707",2003,A
AZ,2009,AS,"2,427",2003,A
AZ,2009,BL,"2,855",2003,A
AZ,2009,G,"90,967",2003,A
AZ,2009,HI,"39,780",2003,A
AZ,2009,NP,"90,967",2003,A
AZ,2009,WH,"40,198",2003,A
AZ,2010,AM,"5,971",2004,A
AZ,2010,AS,"2,503",2004,A
AZ,2010,BL,"3,098",2004,A
AZ,2010,G,"93,663",2004,A
AZ,2010,HI,"41,422",2004,A
AZ,2010,NP,"93,663",2004,A
AZ,2010,WH,"40,669",2004,A
AZ,2011,AM,"6,143",2005,A
AZ,2011,AS,"2,674",2005,A
AZ,2011,BL,"3,306",2005,A
AZ,2011,G,"96,199",2005,A
AZ,2011,HI,"42,852",2005,A
AZ,2011,NP,"96,199",2005,A
AZ,2011,WH,"41,224",2005,A
AZ,2012,AM,"6,273",2006,A
AZ,2012,AS,"3,046",2006,A
AZ,2012,BL,"3,696",2006,A
AZ,2012,G,"102,429",2006,A
AZ,2012,HI,"45,521",2006,A
AZ,2012,NP,"102,429",2006,A
AZ,2012,WH,"43,893",2006,A
AZ,2013,AM,"6,374",2007,A
AZ,2013,AS,"3,298",2007,A
AZ,2013,BL,"3,979",2007,A
AZ,2013,G,"102,981",2007,A
AZ,2013,HI,"46,369",2007,A
AZ,2013,NP,"102,981",2007,A
AZ,2013,WH,"42,961",2007,A
AZ,2014,AM,"6,291",2008,A
AZ,2014,AS,"3,238",2008,A
AZ,2014,BL,"4,110",2008,A
AZ,2014,G,"99,442",2008,A
AZ,2014,HI,"43,329",2008,A
AZ,2014,NP,"99,442",2008,A
AZ,2014,WH,"42,474",2008,A
AZ,2015,AM,"6,047",2009,A
AZ,2015,AS,"3,109",2009,A
AZ,2015,BL,"4,194",2009,A
AZ,2015,G,"92,798",2009,A
AZ,2015,HI,"39,168",2009,A
AZ,2015,NP,"92,798",2009,A
AZ,2015,WH,"40,280",2009,A
AZ,2016,AM,"5,754",2010,A
AZ,2016,AS,"3,100",2010,A
AZ,2016,BL,"4,104",2010,A
AZ,2016,G,"87,477",2010,A
AZ,2016,HI,"35,092",2010,A
AZ,2016,NP,"87,477",2010,A
AZ,2016,WH,"39,427",2010,A
AZ,2017,AM,"5,645",2011,A
AZ,2017,AS,"3,276",2011,A
AZ,2017,BL,"4,083",2011,A
AZ,2017,G,"85,543",2011,A
AZ,2017,HI,"33,254",2011,A
AZ,2017,NP,"85,543",2011,A
AZ,2017,WH,"38,988",2011,A
AZ,2018,AM,"5,622",2012,A
AZ,2018,AS,"3,500",2012,A
AZ,2018,BL,"4,446",2012,A
AZ,2018,G,"86,441",2012,A
AZ,2018,HI,"33,906",2012,A
AZ,2018,NP,"86,441",2012,A
AZ,2018,WH,"38,836",2012,A
AZ,2019,AM,"5,478",2013,A
AZ,2019,AS,"3,370",2013,A
AZ,2019,BL,"4,437",2013,A
AZ,2019,G,"85,600",2013,A
AZ,2019,HI,"33,885",2013,A
AZ,2019,NP,"85,600",2013,A
AZ,2019,WH,"38,360",2013,A
AZ,2020,AM,"4,970",2014,A
AZ,2020,AS,"3,302",2014,A
AZ,2020,BL,"4,673",2014,A
AZ,2020,G,"86,887",2014,A
AZ,2020,HI,"35,034",2014,A
AZ,2020,NP,"86,887",2014,A
AZ,2020,WH,"38,608",2014,A
CA,2000,AM,"3,250",1994,A
CA,2000,AS,"57,199",1994,A
CA,2000,BL,"42,002",1994,A
CA,2000,G,"567,930",1994,A
CA,2000,HI,"259,899",1994,A
CA,2000,NP,"567,930",1994,A
CA,2000,WH,"205,580",1994,A
CA,2001,AM,"2,778",1995,A
CA,2001,AS,"57,449",1995,A
CA,2001,BL,"39,377",1995,A
CA,2001,G,"552,045",1995,A
CA,2001,HI,"254,001",1995,A
CA,2001,NP,"552,045",1995,A
CA,2001,WH,"198,440",1995,A
CA,2002,AM,"2,693",1996,A
CA,2002,AS,"57,219",1996,A
CA,2002,BL,"37,359",1996,A
CA,2002,G,"539,433",1996,A
CA,2002,HI,"254,895",1996,A
CA,2002,NP,"539,433",1996,A
CA,2002,WH,"187,267",1996,A
CA,2003,AM,"2,652",1997,A
CA,2003,AS,"57,010",1997,A
CA,2003,BL,"36,385",1997,A
CA,2003,G,"524,840",1997,A
CA,2003,HI,"248,948",1997,A
CA,2003,NP,"524,840",1997,A
CA,2003,WH,"179,845",1997,A
CA,2004,AM,"2,647",1998,A
CA,2004,AS,"55,912",1998,A
CA,2004,BL,"35,759",1998,A
CA,2004,G,"521,661",1998,A
CA,2004,HI,"247,854",1998,A
CA,2004,NP,"521,661",1998,A
CA,2004,WH,"179,489",1998,A
CA,2005,AM,"2,554",1999,A
CA,2005,AS,"57,424",1999,A
CA,2005,BL,"34,399",1999,A
CA,2005,G,"518,508",1999,A
CA,2005,HI,"249,364",1999,A
CA,2005,NP,"518,508",1999,A
CA,2005,WH,"174,767",1999,A
CA,2006,AM,"2,305",2000,A
CA,2006,AS,"63,336",2000,A
CA,2006,BL,"33,976",2000,A
CA,2006,G,"531,959",2000,A
CA,2006,HI,"258,105",2000,A
CA,2006,NP,"531,959",2000,A
CA,2006,WH,"174,237",2000,A
CA,2007,AM,"2,276",2001,A
CA,2007,AS,"61,887",2001,A
CA,2007,BL,"32,697",2001,A
CA,2007,G,"527,759",2001,A
CA,2007,HI,"261,071",2001,A
CA,2007,NP,"527,759",2001,A
CA,2007,WH,"169,828",2001,A
CA,2008,AM,"2,295",2002,A
CA,2008,AS,"64,197",2002,A
CA,2008,BL,"31,645",2002,A
CA,2008,G,"529,357",2002,A
CA,2008,HI,"263,061",2002,A
CA,2008,NP,"529,357",2002,A
CA,2008,WH,"168,159",2002,A
CA,2009,AM,"2,258",2003,A
CA,2009,AS,"66,389",2003,A
CA,2009,BL,"31,167",2003,A
CA,2009,G,"540,997",2003,A
CA,2009,HI,"269,705",2003,A
CA,2009,NP,"540,997",2003,A
CA,2009,WH,"171,478",2003,A
CA,2010,AM,"2,376",2004,A
CA,2010,AS,"67,476",2004,A
CA,2010,BL,"30,792",2004,A
CA,2010,G,"544,843",2004,A
CA,2010,HI,"275,201",2004,A
CA,2010,NP,"544,843",2004,A
CA,2010,WH,"168,998",2004,A
CA,2011,AM,"2,434",2005,A
CA,2011,AS,"67,175",2005,A
CA,2011,BL,"30,868",2005,A
CA,2011,G,"548,882",2005,A
CA,2011,HI,"282,842",2005,A
CA,2011,NP,"548,882",2005,A
CA,2011,WH,"165,563",2005,A
CA,2012,AM,"2,535",2006,A
CA,2012,AS,"69,851",2006,A
CA,2012,BL,"32,869",2006,A
CA,2012,G,"562,440",2006,A
CA,2012,HI,"293,322",2006,A
CA,2012,NP,"562,440",2006,A
CA,2012,WH,"163,863",2006,A
CA,2013,AM,"2,531",2007,A
CA,2013,AS,"73,156",2007,A
CA,2013,BL,"32,472",2007,A
CA,2013,G,"566,414",2007,A
CA,2013,HI,"297,092",2007,A
CA,2013,NP,"566,414",2007,A
CA,2013,WH,"161,163",2007,A
CA,2014,AM,"2,596",2008,A
CA,2014,AS,"71,875",2008,A
CA,2014,BL,"32,773",2008,A
CA,2014,G,"551,779",2008,A
CA,2014,HI,"287,560",2008,A
CA,2014,NP,"551,779",2008,A
CA,2014,WH,"156,975",2008,A
CA,2015,AM,"2,481",2009,A
CA,2015,AS,"70,308",2009,A
CA,2015,BL,"31,816",2009,A
CA,2015,G,"527,020",2009,A
CA,2015,HI,"270,236",2009,A
CA,2015,NP,"527,020",2009,A
CA,2015,WH,"152,179",2009,A
CA,2016,AM,"2,458",2010,A
CA,2016,AS,"67,714",2010,A
CA,2016,BL,"31,028",2010,A
CA,2016,G,"510,198",2010,A
CA,2016,HI,"257,588",2010,A
CA,2016,NP,"510,198",2010,A
CA,2016,WH,"151,410",2010,A
CA,2017,AM,"2,285",2011,A
CA,2017,AS,"66,535",2011,A
CA,2017,BL,"29,902",2011,A
CA,2017,G,"502,120",2011,A
CA,2017,HI,"250,030",2011,A
CA,2017,NP,"502,120",2011,A
CA,2017,WH,"144,584",2011,A
CA,2018,AM,"2,299",2012,A
CA,2018,AS,"73,174",2012,A
CA,2018,BL,"29,438",2012,A
CA,2018,G,"503,755",2012,A
CA,2018,HI,"244,930",2012,A
CA,2018,NP,"503,755",2012,A
CA,2018,WH,"142,697",2012,A
CA,2019,AM,"2,340",2013,A
CA,2019,AS,"72,708",2013,A
CA,2019,BL,"28,931",2013,A
CA,2019,G,"494,705",2013,A
CA,2019,HI,"238,496",2013,A
CA,2019,NP,"494,705",2013,A
CA,2019,WH,"143,531",2013,A
CA,2020,AM,"2,267",2014,A
CA,2020,AS,"79,561",2014,A
CA,2020,BL,"28,312",2014,A
CA,2020,G,"502,879",2014,A
CA,2020,HI,"237,539",2014,A
CA,2020,NP,"502,879",2014,A
CA,2020,WH,"144,318",2014,A
CO,2000,AM,449,1994,A
CO,2000,AS,"1,333",1994,A
CO,2000,BL,"2,680",1994,A
CO,2000,G,"54,072",1994,A
CO,2000,HI,"10,671",1994,A
